Reference	Position	Depth
Kellermania_agaves_72	181	0
Kellermania_agaves_72	182	0
Kellermania_agaves_72	183	0
Kellermania_agaves_72	184	0
Kellermania_agaves_72	185	0
Kellermania_agaves_72	186	0
Kellermania_agaves_72	187	0
Kellermania_agaves_72	188	0
Kellermania_agaves_72	189	0
Kellermania_agaves_72	190	0
Kellermania_agaves_72	191	0
Kellermania_agaves_72	192	0
Kellermania_agaves_72	193	0
Kellermania_agaves_72	194	0
Kellermania_agaves_72	195	0
Kellermania_agaves_72	196	0
Kellermania_agaves_72	197	0
Kellermania_agaves_72	198	0
Kellermania_agaves_72	199	0
Kellermania_agaves_72	200	0
Kellermania_agaves_72	201	0
Kellermania_agaves_72	202	0
Kellermania_agaves_72	203	0
Kellermania_agaves_72	204	0
Kellermania_agaves_72	205	0
Kellermania_agaves_72	206	0
Kellermania_agaves_72	207	0
Kellermania_agaves_72	208	0
Kellermania_agaves_72	209	0
Kellermania_agaves_72	210	0
Kellermania_agaves_72	211	0
Kellermania_agaves_72	212	0
Kellermania_agaves_72	213	0
Kellermania_agaves_72	214	0
Kellermania_agaves_72	215	0
Kellermania_agaves_72	216	0
Kellermania_agaves_72	217	0
Kellermania_agaves_72	218	0
Kellermania_agaves_72	219	0
Kellermania_agaves_72	220	0
Kellermania_agaves_72	221	0
Kellermania_agaves_72	222	0
Kellermania_agaves_72	223	0
Kellermania_agaves_72	224	0
Kellermania_agaves_72	225	0
Kellermania_agaves_72	226	0
Kellermania_agaves_72	227	0
Kellermania_agaves_72	228	0
Kellermania_agaves_72	229	0
Kellermania_agaves_72	230	0
Kellermania_agaves_72	231	0
Kellermania_agaves_72	232	0
Kellermania_agaves_72	233	0
Kellermania_agaves_72	234	0
Kellermania_agaves_72	235	0
Kellermania_agaves_72	236	0
Kellermania_agaves_72	237	0
Kellermania_agaves_72	238	0
Kellermania_agaves_72	239	0
Kellermania_agaves_72	240	0
Kellermania_agaves_72	241	0
Kellermania_agaves_72	242	0
Kellermania_agaves_72	243	0
Kellermania_agaves_72	244	0
Kellermania_agaves_72	245	0
Kellermania_agaves_72	246	0
Kellermania_agaves_72	247	0
Kellermania_agaves_72	248	0
Kellermania_agaves_72	249	0
Kellermania_agaves_72	250	0
Kellermania_agaves_72	251	0
Kellermania_agaves_72	252	0
Kellermania_agaves_72	253	0
Kellermania_agaves_72	254	0
Kellermania_agaves_72	255	0
Kellermania_agaves_72	256	0
Kellermania_agaves_72	257	0
Kellermania_agaves_72	258	0
Kellermania_agaves_72	259	0
Kellermania_agaves_72	260	0
Kellermania_agaves_72	261	0
Kellermania_agaves_72	262	0
Kellermania_agaves_72	263	0
Kellermania_agaves_72	264	0
Kellermania_agaves_72	265	0
Kellermania_agaves_72	266	0
Kellermania_agaves_72	267	0
Kellermania_agaves_72	268	0
Kellermania_agaves_72	269	0
Kellermania_agaves_72	270	0
Kellermania_agaves_72	271	0
Kellermania_agaves_72	272	0
Kellermania_agaves_72	273	0
Kellermania_agaves_72	274	0
Kellermania_agaves_72	275	0
Kellermania_agaves_72	276	0
Kellermania_agaves_72	277	0
Kellermania_agaves_72	278	0
Kellermania_agaves_72	279	0
Kellermania_agaves_72	280	0
Kellermania_agaves_72	281	0
Kellermania_agaves_72	282	0
Kellermania_agaves_72	283	0
Kellermania_agaves_72	284	0
Kellermania_agaves_72	285	0
Kellermania_agaves_72	286	0
Kellermania_agaves_72	287	0
Kellermania_agaves_72	288	0
Kellermania_agaves_72	289	0
Kellermania_agaves_72	290	0
Kellermania_agaves_72	291	0
Kellermania_agaves_72	292	0
Kellermania_agaves_72	293	0
Kellermania_agaves_72	294	0
Kellermania_agaves_72	295	0
Kellermania_agaves_72	296	0
Kellermania_agaves_72	297	0
Kellermania_agaves_72	298	0
Kellermania_agaves_72	299	0
Kellermania_agaves_72	300	0
Kellermania_agaves_72	301	0
Kellermania_agaves_72	302	0
Kellermania_agaves_72	303	0
Kellermania_agaves_72	304	0
Kellermania_agaves_72	305	0
Kellermania_agaves_72	306	0
Kellermania_agaves_72	307	0
Kellermania_agaves_72	308	0
Kellermania_agaves_72	309	0
Kellermania_agaves_72	310	0
Kellermania_agaves_72	311	0
Kellermania_agaves_72	312	0
Kellermania_agaves_72	313	0
Kellermania_agaves_72	314	0
Kellermania_agaves_72	315	0
Kellermania_agaves_72	316	0
Kellermania_agaves_72	317	0
Kellermania_agaves_72	318	0
Kellermania_agaves_72	319	0
Kellermania_agaves_72	320	0
Kellermania_agaves_72	321	0
Kellermania_agaves_72	322	0
Kellermania_agaves_72	323	0
Kellermania_agaves_72	324	0
Kellermania_agaves_72	325	0
Kellermania_agaves_72	326	0
Kellermania_agaves_72	327	0
Kellermania_agaves_72	328	0
Kellermania_agaves_72	329	0
Kellermania_agaves_72	330	0
Kellermania_agaves_72	331	0
Kellermania_agaves_72	332	0
Kellermania_agaves_72	333	0
Kellermania_agaves_72	334	0
Kellermania_agaves_72	335	0
Kellermania_agaves_72	336	0
Kellermania_agaves_72	337	0
Kellermania_agaves_72	338	0
Kellermania_agaves_72	339	0
Kellermania_agaves_72	340	0
Kellermania_agaves_72	341	0
Kellermania_agaves_72	342	0
Kellermania_agaves_72	343	0
Kellermania_agaves_72	344	0
Kellermania_agaves_72	345	0
Kellermania_agaves_72	346	0
Kellermania_agaves_72	347	0
Kellermania_agaves_72	348	0
Kellermania_agaves_72	349	0
Kellermania_agaves_72	350	0
Kellermania_agaves_72	351	0
Kellermania_agaves_72	352	0
Kellermania_agaves_72	353	0
Kellermania_agaves_72	354	0
Kellermania_agaves_72	355	0
Kellermania_agaves_72	356	0
Kellermania_agaves_72	357	0
Kellermania_agaves_72	358	0
Kellermania_agaves_72	359	0
Kellermania_agaves_72	360	0
Kellermania_agaves_72	361	0
Kellermania_agaves_72	362	0
Kellermania_agaves_72	363	0
Kellermania_agaves_72	364	0
Kellermania_agaves_72	365	0
Kellermania_agaves_72	366	0
Kellermania_agaves_72	367	0
Kellermania_agaves_72	368	0
Kellermania_agaves_72	369	0
Kellermania_agaves_72	370	0
Kellermania_agaves_72	371	0
Kellermania_agaves_72	372	0
Kellermania_agaves_72	373	0
Kellermania_agaves_72	374	0
Kellermania_agaves_72	375	0
Kellermania_agaves_72	376	0
Kellermania_agaves_72	377	0
Kellermania_agaves_72	378	0
Kellermania_agaves_72	379	0
Kellermania_agaves_72	380	0
Kellermania_agaves_72	381	0
Kellermania_agaves_72	382	0
Kellermania_agaves_72	383	0
Kellermania_agaves_72	384	0
Kellermania_agaves_72	385	0
Kellermania_agaves_72	386	0
Kellermania_agaves_72	387	0
Kellermania_agaves_72	388	0
Kellermania_agaves_72	389	0
Kellermania_agaves_72	390	0
Kellermania_agaves_72	391	0
Kellermania_agaves_72	392	0
Kellermania_agaves_72	393	0
Kellermania_agaves_72	394	0
Kellermania_agaves_72	395	0
Kellermania_agaves_72	396	0
Kellermania_agaves_72	397	0
Kellermania_agaves_72	398	0
Kellermania_agaves_72	399	0
Kellermania_agaves_72	400	0
Kellermania_agaves_72	401	0
Kellermania_agaves_72	402	0
Kellermania_agaves_72	403	0
Kellermania_agaves_72	404	0
Kellermania_agaves_72	405	0
Kellermania_agaves_72	406	0
Kellermania_agaves_72	407	0
Kellermania_agaves_72	408	0
Kellermania_agaves_72	409	0
Kellermania_agaves_72	410	0
Kellermania_agaves_72	411	0
Kellermania_agaves_72	412	0
Kellermania_agaves_72	413	0
Kellermania_agaves_72	414	0
Kellermania_agaves_72	415	0
Kellermania_agaves_72	416	0
Kellermania_agaves_72	417	0
Kellermania_agaves_72	418	0
Kellermania_agaves_72	419	0
Kellermania_agaves_72	420	0
Kellermania_agaves_72	421	0
Kellermania_agaves_72	422	0
Kellermania_agaves_72	423	0
Kellermania_agaves_72	424	0
Kellermania_agaves_72	425	0
Kellermania_agaves_72	426	0
Kellermania_agaves_72	427	0
Kellermania_agaves_72	428	0
Kellermania_agaves_72	429	0
Kellermania_agaves_72	430	0
Kellermania_agaves_72	431	0
Kellermania_agaves_72	432	0
Kellermania_agaves_72	433	0
Kellermania_agaves_72	434	0
Kellermania_agaves_72	435	0
Kellermania_agaves_72	436	0
Kellermania_agaves_72	437	0
Kellermania_agaves_72	438	0
Kellermania_agaves_72	439	0
Kellermania_agaves_72	440	0
Kellermania_agaves_72	441	0
Kellermania_agaves_72	442	0
Kellermania_agaves_72	443	0
Kellermania_agaves_72	444	0
Kellermania_agaves_72	445	0
Kellermania_agaves_72	446	0
Kellermania_agaves_72	447	0
Kellermania_agaves_72	448	0
Kellermania_agaves_72	449	0
Kellermania_agaves_72	450	0
Kellermania_agaves_72	451	0
Kellermania_agaves_72	452	0
Kellermania_agaves_72	453	0
Kellermania_agaves_72	454	0
Kellermania_agaves_72	455	0
Kellermania_agaves_72	456	0
Kellermania_agaves_72	457	0
Kellermania_agaves_72	458	0
Kellermania_agaves_72	459	0
Kellermania_agaves_72	460	0
Kellermania_agaves_72	461	0
Kellermania_agaves_72	462	0
Kellermania_agaves_72	463	0
Kellermania_agaves_72	464	0
Kellermania_agaves_72	465	0
Kellermania_agaves_72	466	0
Kellermania_agaves_72	467	0
Kellermania_agaves_72	468	0
Kellermania_agaves_72	469	0
Kellermania_agaves_72	470	0
Kellermania_agaves_72	471	0
Kellermania_agaves_72	472	0
Kellermania_agaves_72	473	0
Kellermania_agaves_72	474	0
Kellermania_agaves_72	475	0
Kellermania_agaves_72	476	0
Kellermania_agaves_72	477	0
Kellermania_agaves_72	478	0
Kellermania_agaves_72	479	0
Kellermania_agaves_72	480	0
Kellermania_agaves_72	481	0
Kellermania_agaves_72	482	0
Kellermania_agaves_72	483	0
Kellermania_agaves_72	484	0
Kellermania_agaves_72	485	0
Kellermania_agaves_72	486	0
Kellermania_agaves_72	487	0
Kellermania_agaves_72	488	0
Kellermania_agaves_72	489	0
Kellermania_agaves_72	490	0
Kellermania_agaves_72	491	0
Kellermania_agaves_72	492	0
Kellermania_agaves_72	493	0
Kellermania_agaves_72	494	0
Kellermania_agaves_72	495	0
Kellermania_agaves_72	496	0
Kellermania_agaves_72	497	0
Kellermania_agaves_72	498	0
Kellermania_agaves_72	499	0
Kellermania_agaves_72	500	0
Kellermania_agaves_72	501	0
Kellermania_agaves_72	502	0
Kellermania_agaves_72	503	0
Kellermania_agaves_72	504	0
Kellermania_agaves_72	505	0
Kellermania_agaves_72	506	0
Kellermania_agaves_72	507	0
Kellermania_agaves_72	508	0
Kellermania_agaves_72	509	0
Kellermania_agaves_72	510	0
Kellermania_agaves_72	511	0
Kellermania_agaves_72	512	0
Kellermania_agaves_72	513	0
Kellermania_agaves_72	514	0
Kellermania_agaves_72	515	0
Kellermania_agaves_72	516	0
Kellermania_agaves_72	517	0
Kellermania_agaves_72	518	0
Kellermania_agaves_72	519	0
Kellermania_agaves_72	520	0
Kellermania_agaves_72	521	0
Kellermania_agaves_72	522	0
Kellermania_agaves_72	523	0
Kellermania_agaves_72	524	0
Kellermania_agaves_72	525	0
Kellermania_agaves_72	526	0
Kellermania_agaves_72	527	0
Kellermania_agaves_72	528	0
Kellermania_agaves_72	529	0
Kellermania_agaves_72	530	0
Kellermania_agaves_72	531	0
Kellermania_agaves_72	532	0
Kellermania_agaves_72	533	0
Kellermania_agaves_72	534	0
Kellermania_agaves_72	535	0
Kellermania_agaves_72	536	0
Kellermania_agaves_72	537	0
Kellermania_agaves_72	538	0
Kellermania_agaves_72	539	0
Kellermania_agaves_72	540	0
Kellermania_agaves_72	541	0
Kellermania_agaves_72	542	0
Kellermania_agaves_72	543	3
Kellermania_agaves_72	544	5
Kellermania_agaves_72	545	5
Kellermania_agaves_72	546	10
Kellermania_agaves_72	547	10
Kellermania_agaves_72	548	14
Kellermania_agaves_72	549	15
Kellermania_agaves_72	550	17
Kellermania_agaves_72	551	18
Kellermania_agaves_72	552	19
Kellermania_agaves_72	553	23
Kellermania_agaves_72	554	23
Kellermania_agaves_72	555	25
Kellermania_agaves_72	556	29
Kellermania_agaves_72	557	31
Kellermania_agaves_72	558	32
Kellermania_agaves_72	559	35
Kellermania_agaves_72	560	36
Kellermania_agaves_72	561	40
Kellermania_agaves_72	562	39
Kellermania_agaves_72	563	40
Kellermania_agaves_72	564	40
Kellermania_agaves_72	565	40
Kellermania_agaves_72	566	40
Kellermania_agaves_72	567	39
Kellermania_agaves_72	568	40
Kellermania_agaves_72	569	40
Kellermania_agaves_72	570	40
Kellermania_agaves_72	571	40
Kellermania_agaves_72	572	40
Kellermania_agaves_72	573	42
Kellermania_agaves_72	574	42
Kellermania_agaves_72	575	42
Kellermania_agaves_72	576	43
Kellermania_agaves_72	577	43
Kellermania_agaves_72	578	43
Kellermania_agaves_72	579	43
Kellermania_agaves_72	580	43
Kellermania_agaves_72	581	43
Kellermania_agaves_72	582	43
Kellermania_agaves_72	583	43
Kellermania_agaves_72	584	43
Kellermania_agaves_72	585	43
Kellermania_agaves_72	586	43
Kellermania_agaves_72	587	43
Kellermania_agaves_72	588	43
Kellermania_agaves_72	589	43
Kellermania_agaves_72	590	44
Kellermania_agaves_72	591	44
Kellermania_agaves_72	592	44
Kellermania_agaves_72	593	44
Kellermania_agaves_72	594	44
Kellermania_agaves_72	595	44
Kellermania_agaves_72	596	44
Kellermania_agaves_72	597	44
Kellermania_agaves_72	598	45
Kellermania_agaves_72	599	45
Kellermania_agaves_72	600	45
Kellermania_agaves_72	601	45
Kellermania_agaves_72	602	45
Kellermania_agaves_72	603	45
Kellermania_agaves_72	604	45
Kellermania_agaves_72	605	45
Kellermania_agaves_72	606	45
Kellermania_agaves_72	607	45
Kellermania_agaves_72	608	45
Kellermania_agaves_72	609	45
Kellermania_agaves_72	610	45
Kellermania_agaves_72	611	45
Kellermania_agaves_72	612	46
Kellermania_agaves_72	613	46
Kellermania_agaves_72	614	46
Kellermania_agaves_72	615	46
Kellermania_agaves_72	616	46
Kellermania_agaves_72	617	46
Kellermania_agaves_72	618	46
Kellermania_agaves_72	619	46
Kellermania_agaves_72	620	46
Kellermania_agaves_72	621	46
Kellermania_agaves_72	622	47
Kellermania_agaves_72	623	47
Kellermania_agaves_72	624	47
Kellermania_agaves_72	625	47
Kellermania_agaves_72	626	47
Kellermania_agaves_72	627	47
Kellermania_agaves_72	628	47
Kellermania_agaves_72	629	46
Kellermania_agaves_72	630	46
Kellermania_agaves_72	631	46
Kellermania_agaves_72	632	47
Kellermania_agaves_72	633	47
Kellermania_agaves_72	634	47
Kellermania_agaves_72	635	47
Kellermania_agaves_72	636	47
Kellermania_agaves_72	637	47
Kellermania_agaves_72	638	47
Kellermania_agaves_72	639	47
Kellermania_agaves_72	640	47
Kellermania_agaves_72	641	47
Kellermania_agaves_72	642	47
Kellermania_agaves_72	643	48
Kellermania_agaves_72	644	48
Kellermania_agaves_72	645	48
Kellermania_agaves_72	646	48
Kellermania_agaves_72	647	48
Kellermania_agaves_72	648	48
Kellermania_agaves_72	649	48
Kellermania_agaves_72	650	48
Kellermania_agaves_72	651	48
Kellermania_agaves_72	652	48
Kellermania_agaves_72	653	48
Kellermania_agaves_72	654	48
Kellermania_agaves_72	655	48
Kellermania_agaves_72	656	47
Kellermania_agaves_72	657	46
Kellermania_agaves_72	658	46
Kellermania_agaves_72	659	46
Kellermania_agaves_72	660	46
Kellermania_agaves_72	661	44
Kellermania_agaves_72	662	44
Kellermania_agaves_72	663	44
Kellermania_agaves_72	664	44
Kellermania_agaves_72	665	44
Kellermania_agaves_72	666	42
Kellermania_agaves_72	667	42
Kellermania_agaves_72	668	42
Kellermania_agaves_72	669	40
Kellermania_agaves_72	670	40
Kellermania_agaves_72	671	40
Kellermania_agaves_72	672	38
Kellermania_agaves_72	673	37
Kellermania_agaves_72	674	36
Kellermania_agaves_72	675	35
Kellermania_agaves_72	676	29
Kellermania_agaves_72	677	27
Kellermania_agaves_72	678	25
Kellermania_agaves_72	679	24
Kellermania_agaves_72	680	24
Kellermania_agaves_72	681	23
Kellermania_agaves_72	682	20
Kellermania_agaves_72	683	12
Kellermania_agaves_72	684	5
Kellermania_agaves_72	685	5
Kellermania_agaves_72	686	5
Kellermania_agaves_72	687	5
Kellermania_agaves_72	688	5
Kellermania_agaves_72	689	5
Kellermania_agaves_72	690	5
Kellermania_agaves_72	691	5
Kellermania_agaves_72	692	5
Kellermania_agaves_72	693	4
Kellermania_agaves_72	694	4
Kellermania_agaves_72	695	4
Kellermania_agaves_72	696	5
Kellermania_agaves_72	697	5
Kellermania_agaves_72	698	5
Kellermania_agaves_72	699	6
Kellermania_agaves_72	700	6
Kellermania_agaves_72	701	6
Kellermania_agaves_72	702	6
Kellermania_agaves_72	703	6
Kellermania_agaves_72	704	6
Kellermania_agaves_72	705	6
Kellermania_agaves_72	706	6
Kellermania_agaves_72	707	6
Kellermania_agaves_72	708	6
Kellermania_agaves_72	709	6
Kellermania_agaves_72	710	6
Kellermania_agaves_72	711	6
Kellermania_agaves_72	712	6
Kellermania_agaves_72	713	6
Kellermania_agaves_72	714	6
Kellermania_agaves_72	715	6
Kellermania_agaves_72	716	6
Kellermania_agaves_72	717	6
Kellermania_agaves_72	718	6
Kellermania_agaves_72	719	6
Kellermania_agaves_72	720	6
Kellermania_agaves_72	721	6
Kellermania_agaves_72	722	6
Kellermania_agaves_72	723	6
Kellermania_agaves_72	724	6
Kellermania_agaves_72	725	6
Kellermania_agaves_72	726	6
Kellermania_agaves_72	727	6
Kellermania_agaves_72	728	5
Kellermania_agaves_72	729	4
Kellermania_agaves_72	730	3
Kellermania_agaves_72	731	3
Kellermania_agaves_72	732	3
Kellermania_agaves_72	733	3
Kellermania_agaves_72	734	3
Kellermania_agaves_72	735	3
Kellermania_agaves_72	736	3
Kellermania_agaves_72	737	3
Kellermania_agaves_72	738	3
Kellermania_agaves_72	739	3
Kellermania_agaves_72	740	3
Kellermania_agaves_72	741	3
Kellermania_agaves_72	742	3
Kellermania_agaves_72	743	3
Kellermania_agaves_72	744	3
Kellermania_agaves_72	745	3
Kellermania_agaves_72	746	3
Kellermania_agaves_72	747	3
Kellermania_agaves_72	748	3
Kellermania_agaves_72	749	3
Kellermania_agaves_72	750	3
Kellermania_agaves_72	751	3
Kellermania_agaves_72	752	2
Kellermania_agaves_72	753	2
Kellermania_agaves_72	754	2
Kellermania_agaves_72	755	2
Kellermania_agaves_72	756	2
Kellermania_agaves_72	757	2
Kellermania_agaves_72	758	2
Kellermania_agaves_72	759	2
Kellermania_agaves_72	760	2
Kellermania_agaves_72	761	2
Kellermania_agaves_72	762	1
Kellermania_agaves_72	763	1
Kellermania_agaves_72	764	1
Kellermania_agaves_72	765	1
Kellermania_agaves_72	766	1
Kellermania_agaves_72	767	1
Kellermania_agaves_72	768	1
Kellermania_agaves_72	769	1
Kellermania_agaves_72	770	1
Kellermania_agaves_72	771	0
Kellermania_agaves_72	772	0
Kellermania_agaves_72	773	0
Kellermania_agaves_72	774	0
Kellermania_agaves_72	775	0
Kellermania_agaves_72	776	0
Kellermania_agaves_72	777	0
Kellermania_agaves_72	778	0
Kellermania_agaves_72	779	0
Kellermania_agaves_72	780	0
Kellermania_agaves_72	781	0
Kellermania_agaves_72	782	0
Kellermania_agaves_72	783	0
Kellermania_agaves_72	784	0
Kellermania_agaves_72	785	0
Kellermania_agaves_72	786	0
Kellermania_agaves_72	787	0
Kellermania_agaves_72	788	0
Kellermania_agaves_72	789	0
Kellermania_agaves_72	790	0
Kellermania_agaves_72	791	0
Kellermania_agaves_72	792	0
Kellermania_agaves_72	793	0
Kellermania_agaves_72	794	0
Kellermania_agaves_72	795	0
Kellermania_agaves_72	796	0
Kellermania_agaves_72	797	0
Kellermania_agaves_72	798	0
Kellermania_agaves_72	799	0
Kellermania_agaves_72	800	0
Kellermania_agaves_72	801	0
Kellermania_agaves_72	802	0
Kellermania_agaves_72	803	0
Kellermania_agaves_72	804	0
Kellermania_agaves_72	805	0
Kellermania_agaves_72	806	0
Kellermania_agaves_72	807	0
Kellermania_agaves_72	808	0
Kellermania_agaves_72	809	0
Kellermania_agaves_72	810	0
Kellermania_agaves_72	811	0
Kellermania_agaves_72	812	0
Kellermania_agaves_72	813	0
Kellermania_agaves_72	814	0
Kellermania_agaves_72	815	0
Kellermania_agaves_72	816	0
Kellermania_agaves_72	817	0
Kellermania_agaves_72	818	0
Kellermania_agaves_72	819	0
Kellermania_agaves_72	820	0
Kellermania_agaves_72	821	0
Kellermania_agaves_72	822	0
Kellermania_agaves_72	823	0
Kellermania_agaves_72	824	0
Kellermania_agaves_72	825	0
Kellermania_agaves_72	826	0
Kellermania_agaves_72	827	0
Kellermania_agaves_72	828	0
Kellermania_agaves_72	829	0
Kellermania_agaves_72	830	0
Kellermania_agaves_72	831	0
Kellermania_agaves_72	832	0
Kellermania_agaves_72	833	0
Kellermania_agaves_72	834	0
Kellermania_agaves_72	835	0
Kellermania_agaves_72	836	0
Kellermania_agaves_72	837	0
Kellermania_agaves_72	838	0
Kellermania_agaves_72	839	0
Kellermania_agaves_72	840	0
Kellermania_agaves_72	841	0
Kellermania_agaves_72	842	0
Kellermania_agaves_72	843	0
Kellermania_agaves_72	844	0
Kellermania_agaves_72	845	0
Kellermania_agaves_72	846	0
Kellermania_agaves_72	847	0
Kellermania_agaves_72	848	0
Kellermania_agaves_72	849	0
Kellermania_agaves_72	850	0
Kellermania_agaves_72	851	0
Kellermania_agaves_72	852	0
Kellermania_agaves_72	853	0
Kellermania_agaves_72	854	0
Kellermania_agaves_72	855	0
Kellermania_agaves_72	856	0
Kellermania_agaves_72	857	0
Kellermania_agaves_72	858	0
Kellermania_agaves_72	859	0
Kellermania_agaves_72	860	0
Kellermania_agaves_72	861	0
Kellermania_agaves_72	862	0
Kellermania_agaves_72	863	0
Kellermania_agaves_72	864	0
Kellermania_agaves_72	865	0
Kellermania_agaves_72	866	0
Kellermania_agaves_82	1	0
Kellermania_agaves_82	2	0
Kellermania_agaves_82	3	0
Kellermania_agaves_82	4	0
Kellermania_agaves_82	5	0
Kellermania_agaves_82	6	0
Kellermania_agaves_82	7	0
Kellermania_agaves_82	8	0
Kellermania_agaves_82	9	0
Kellermania_agaves_82	10	0
Kellermania_agaves_82	11	1
Kellermania_agaves_82	12	1
Kellermania_agaves_82	13	1
Kellermania_agaves_82	14	1
Kellermania_agaves_82	15	1
Kellermania_agaves_82	16	1
Kellermania_agaves_82	17	1
Kellermania_agaves_82	18	1
Kellermania_agaves_82	19	1
Kellermania_agaves_82	20	2
Kellermania_agaves_82	21	2
Kellermania_agaves_82	22	2
Kellermania_agaves_82	23	2
Kellermania_agaves_82	24	2
Kellermania_agaves_82	25	2
Kellermania_agaves_82	26	2
Kellermania_agaves_82	27	2
Kellermania_agaves_82	28	2
Kellermania_agaves_82	29	2
Kellermania_agaves_82	30	2
Kellermania_agaves_82	31	2
Kellermania_agaves_82	32	2
Kellermania_agaves_82	33	2
Kellermania_agaves_82	34	1
Kellermania_agaves_82	35	1
Kellermania_agaves_82	36	1
Kellermania_agaves_82	37	1
Kellermania_agaves_82	38	1
Kellermania_agaves_82	39	1
Kellermania_agaves_82	40	1
Kellermania_agaves_82	41	1
Kellermania_agaves_82	42	1
Kellermania_agaves_82	43	1
Kellermania_agaves_82	44	0
Kellermania_agaves_82	45	0
Kellermania_agaves_82	46	0
Kellermania_agaves_82	47	0
Kellermania_agaves_82	48	0
Kellermania_agaves_82	49	0
Kellermania_agaves_82	50	0
Kellermania_agaves_82	51	0
Kellermania_agaves_82	52	0
Kellermania_agaves_82	53	0
Kellermania_agaves_82	54	0
Kellermania_agaves_82	55	0
Kellermania_agaves_82	56	0
Kellermania_agaves_82	57	0
Kellermania_agaves_82	58	0
Kellermania_agaves_82	59	0
Kellermania_agaves_82	60	0
Kellermania_agaves_82	61	0
Kellermania_agaves_82	62	0
Kellermania_agaves_82	63	0
Kellermania_agaves_82	64	0
Kellermania_agaves_82	65	0
Kellermania_agaves_82	66	0
Kellermania_agaves_82	67	0
Kellermania_agaves_82	68	0
Kellermania_agaves_82	69	0
Kellermania_agaves_82	70	0
Kellermania_agaves_82	71	0
Kellermania_agaves_82	72	0
Kellermania_agaves_82	73	0
Kellermania_agaves_82	74	0
Kellermania_agaves_82	75	0
Kellermania_agaves_82	76	0
Kellermania_agaves_82	77	0
Kellermania_agaves_82	78	0
Kellermania_agaves_82	79	0
Kellermania_agaves_82	80	0
Kellermania_agaves_82	81	0
Kellermania_agaves_82	82	0
Kellermania_agaves_82	83	0
Kellermania_agaves_82	84	0
Kellermania_agaves_82	85	0
Kellermania_agaves_82	86	0
Kellermania_agaves_82	87	0
Kellermania_agaves_82	88	0
Kellermania_agaves_82	89	0
Kellermania_agaves_82	90	0
Kellermania_agaves_82	91	0
Kellermania_agaves_82	92	0
Kellermania_agaves_82	93	0
Kellermania_agaves_82	94	0
Kellermania_agaves_82	95	0
Kellermania_agaves_82	96	0
Kellermania_agaves_82	97	0
Kellermania_agaves_82	98	0
Kellermania_agaves_82	99	0
Kellermania_agaves_82	100	0
Kellermania_agaves_82	101	0
Kellermania_agaves_82	102	0
Kellermania_agaves_82	103	0
Kellermania_agaves_82	104	0
Kellermania_agaves_82	105	0
Kellermania_agaves_82	106	0
Kellermania_agaves_82	107	0
Kellermania_agaves_82	108	0
Kellermania_agaves_82	109	0
Kellermania_agaves_82	110	0
Kellermania_agaves_82	111	0
Kellermania_agaves_82	112	0
Kellermania_agaves_82	113	0
Kellermania_agaves_82	114	0
Kellermania_agaves_82	115	0
Kellermania_agaves_82	116	0
Kellermania_agaves_82	117	0
Kellermania_agaves_82	118	0
Kellermania_agaves_82	119	0
Kellermania_agaves_82	120	0
Kellermania_agaves_82	121	0
Kellermania_agaves_82	122	0
Kellermania_agaves_82	123	0
Kellermania_agaves_82	124	0
Kellermania_agaves_82	125	0
Kellermania_agaves_82	126	0
Kellermania_agaves_82	127	0
Kellermania_agaves_82	128	0
Kellermania_agaves_82	129	0
Kellermania_agaves_82	130	0
Kellermania_agaves_82	131	0
Kellermania_agaves_82	132	0
Kellermania_agaves_82	133	0
Kellermania_agaves_82	134	0
Kellermania_agaves_82	135	0
Kellermania_agaves_82	136	0
Kellermania_agaves_82	137	0
Kellermania_agaves_82	138	0
Kellermania_agaves_82	139	0
Kellermania_agaves_82	140	0
Kellermania_agaves_82	141	0
Kellermania_agaves_82	142	0
Kellermania_agaves_82	143	0
Kellermania_agaves_82	144	0
Kellermania_agaves_82	145	0
Kellermania_agaves_82	146	0
Kellermania_agaves_82	147	0
Kellermania_agaves_82	148	0
Kellermania_agaves_82	149	0
Kellermania_agaves_82	150	0
Kellermania_agaves_82	151	0
Kellermania_agaves_82	152	0
Kellermania_agaves_82	153	0
Kellermania_agaves_82	154	0
Kellermania_agaves_82	155	0
Kellermania_agaves_82	156	0
Kellermania_agaves_82	157	0
Kellermania_agaves_82	158	0
Kellermania_agaves_82	159	0
Kellermania_agaves_82	160	0
Kellermania_agaves_82	161	0
Kellermania_agaves_82	162	0
Kellermania_agaves_82	163	0
Kellermania_agaves_82	164	0
Kellermania_agaves_82	165	0
Kellermania_agaves_82	166	0
Kellermania_agaves_82	167	0
Kellermania_agaves_82	168	0
Kellermania_agaves_82	169	0
Kellermania_agaves_82	170	0
Kellermania_agaves_82	171	0
Kellermania_agaves_82	172	0
Kellermania_agaves_82	173	0
Kellermania_agaves_82	174	0
Kellermania_agaves_82	175	0
Kellermania_agaves_82	176	0
Kellermania_agaves_82	177	0
Kellermania_agaves_82	178	0
Kellermania_agaves_82	179	0
Kellermania_agaves_82	180	0
Kellermania_agaves_82	181	0
Kellermania_agaves_82	182	0
Kellermania_agaves_82	183	0
Kellermania_agaves_82	184	0
Kellermania_agaves_82	185	0
Kellermania_agaves_82	186	0
Kellermania_agaves_82	187	0
Kellermania_agaves_82	188	0
